# forefst win11refs2tspecials.raw specials reparse
# ----------------------------------------------------------------------------

── reparse  (508) — symlinks / junctions / WSL links ──
  TAG                        TARGET                                   PATH
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_india_623599\dir_index_446416\foxtrot_config_239576.cfg testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_beta_159096/symlink_beta_527893.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_data_748538\hardlink_papa_658266.bin testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_beta_159096/symlink_foxtrot_310495.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_cache_939593\backup_beta_229699.tmp testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/cache_whiskey_662260.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_config_134078\hardlink_romeo_851109.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_echo_285482/cache_uniform_376235.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\hardlink_data_601823.txt testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_echo_285482/hardlink_india_662068.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_config_134078\symlink_lima_207932.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_echo_285482/symlink_delta_802995.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_romeo_975581\zulu_foxtrot_691851.log testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_echo_285482/symlink_oscar_621832.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_config_134078\papa_papa_152513.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_yankee_435831/hardlink_zulu_958047.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\trace_report_277987.json testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_yankee_435831/symlink_data_819691.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_india_623599\hardlink_lima_860295.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_yankee_435831/symlink_uniform_369086.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\hardlink_beta_859345.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/hardlink_november_632940.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_tango_400582\kilo_beta_797319.dat testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/hardlink_output_564816.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_config_134078\papa_papa_152513.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/hardlink_quebec_957314.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\november_cache_821954.dat testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/symlink_audit_305752.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\tango_lima_351713.tmp    testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/symlink_audit_611693.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\hardlink_yankee_419979.dat testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/symlink_oscar_946241.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\foxtrot_romeo_101133.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/symlink_quebec_607857.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_victor_893234\symlink_foxtrot_254926.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/symlink_whiskey_720413.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_victor_676301\hardlink_cache_174893.bin testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/symlink_zulu_160840.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\tango_beta_157499.json testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/symlink_zulu_871090.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_config_134078\symlink_lima_207932.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_foxtrot_394781/hardlink_november_479422.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_gamma_163068\dir_echo_659970\whiskey_index_751651.log testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_foxtrot_394781/symlink_kilo_641971.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_india_623599\dir_kilo_929277\symlink_audit_445884.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_foxtrot_394781/symlink_romeo_122485.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_india_623599\dir_index_446416\papa_victor_867137.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_foxtrot_394781/symlink_sierra_386667.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_romeo_975581\symlink_foxtrot_875088.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/audit_foxtrot_329465.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_victor_893234\symlink_foxtrot_254926.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/config_romeo_839631.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\foxtrot_romeo_101133.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/hardlink_cache_210740.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\foxtrot_romeo_101133.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/hardlink_kilo_107223.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\alpha_backup_597620.dat  testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/hardlink_romeo_851109.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_foxtrot_946233\symlink_quebec_310797.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/india_trace_876507.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_victor_676301\gamma_draft_783843.bin testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/symlink_lima_207932.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\hardlink_log_446439.tmp testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/symlink_output_783603.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\hardlink_archive_151069.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/symlink_quebec_790872.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\hardlink_draft_507334.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416/symlink_sierra_640469.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\hardlink_yankee_419979.dat testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/config_alpha_435266.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\foxtrot_romeo_101133.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/hardlink_alpha_934021.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\hardlink_archive_151069.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/hardlink_uniform_333563.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\tango_lima_351713.tmp    testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/hardlink_whiskey_222537.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_romeo_851778\hardlink_hotel_423014.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/symlink_audit_445884.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\november_cache_821954.dat testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/symlink_beta_143606.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\yankee_delta_445163.json testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/symlink_lima_541682.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_papa_873348\zulu_november_980765.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/symlink_lima_738451.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\draft_uniform_166420.txt testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/symlink_trace_382042.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_papa_873348\hardlink_trace_280509.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277/symlink_zulu_334450.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\foxtrot_romeo_101133.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/hardlink_lima_860295.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_config_356395\symlink_audit_305752.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/symlink_lima_816808.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_config_134078\papa_papa_152513.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/symlink_whiskey_639876.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\tango_lima_351713.tmp    testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_india_917272/hardlink_data_978230.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_romeo_851778\symlink_papa_608876.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_india_917272/symlink_log_199902.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_victor_676301\yankee_backup_463169.bak testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_india_917272/symlink_log_891807.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_romeo_851778\dir_uniform_978658\hardlink_config_365199.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_november_900842/symlink_sierra_699196.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\draft_uniform_166420.txt testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658/hardlink_config_365199.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_audit_601474\foxtrot_oscar_943219.log testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658/symlink_delta_644959.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_config_356395\yankee_mike_675054.md testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658/symlink_lima_483572.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_config_134078\papa_papa_152513.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/foxtrot_papa_859484.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\foxtrot_romeo_101133.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/hardlink_alpha_979102.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_config_134078\symlink_lima_207932.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/hardlink_gamma_141481.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_config_134078\papa_papa_152513.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/symlink_cache_500963.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_victor_676301\symlink_zulu_334450.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/symlink_papa_608876.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_yankee_391369\dir_data_954098\symlink_india_823611.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/symlink_report_473372.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\foxtrot_romeo_101133.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/config_audit_795745.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_tango_400582\draft_sync_698433.txt testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/dir_delta_350531/symlink_whiskey_296438.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\report_sierra_356241.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/hardlink_archive_593670.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_config_134078\hardlink_romeo_851109.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/hardlink_archive_957365.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\oscar_uniform_234600.tmp testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_data_606708.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\foxtrot_delta_292770.ini testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_log_720453.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_foxtrot_946233\yankee_romeo_767149.bak testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_sierra_155354.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\dir_romeo_975581\hardlink_sync_966265.txt testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/symlink_sync_910036.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_config_134078\hardlink_romeo_851109.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376/foxtrot_output_443473.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\draft_uniform_166420.txt testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376/hardlink_victor_637607.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_november_947335\oscar_uniform_234600.tmp testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/delta_november_448080.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_config_134078\hardlink_kilo_107223.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_config_947995/symlink_gamma_374088.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_romeo_314364\hardlink_uniform_813699.ini testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/alpha_yankee_758485.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_papa_873348\hardlink_trace_280509.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/hardlink_papa_440371.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_yankee_391369\dir_config_947995\mike_romeo_616983.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_archive_122316.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_archive_409111\hardlink_yankee_725332.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_echo_573674.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_india_623599\dir_index_446416\config_romeo_839631.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_november_522467.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_india_623599\dir_index_446416\hardlink_kilo_107223.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/symlink_tango_357223.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_kilo_659195\dir_archive_409111\dir_victor_676301\hardlink_whiskey_222537.lnk testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098/whiskey_hotel_520535.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_india_623599\dir_index_446416\papa_victor_867137.csv testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284/hardlink_hotel_363890.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) j:\testspecials\dir_lima_342873\dir_tango_400582\kilo_beta_797319.dat testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284/symlink_whiskey_903088.lnk
