# forefst wininsiderrefs8gtest2.raw specials reparse
# ----------------------------------------------------------------------------

── reparse  (247) — symlinks / junctions / WSL links ──
  TAG                        TARGET                                   PATH
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\dir_backup_538498\log_config_695453.cfg testspecials/dir_config_384571/dir_backup_503994/dir_romeo_941465/november_oscar_990653.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\dir_beta_718060\sierra_delta_359275.lnk testspecials/dir_config_384571/dir_backup_503994/dir_romeo_941465/symlink_alpha_655546.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\dir_sync_959703\hardlink_mike_931474.lnk testspecials/dir_config_384571/dir_backup_503994/dir_romeo_941465/symlink_gamma_582996.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_report_894501\symlink_zulu_746637.lnk testspecials/dir_config_384571/dir_backup_503994/dir_romeo_941465/symlink_lima_197961.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_yankee_495461\dir_oscar_362101\hardlink_draft_225271.lnk testspecials/dir_config_384571/dir_backup_503994/dir_romeo_941465/symlink_uniform_227241.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\symlink_yankee_949117.lnk testspecials/dir_config_384571/dir_backup_503994/hardlink_india_586187.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\dir_sync_959703\dir_echo_270344\cache_zulu_982585.lnk testspecials/dir_config_384571/dir_backup_503994/symlink_quebec_401526.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_yankee_495461\data_india_940478.tmp testspecials/dir_config_384571/dir_beta_813541/hardlink_papa_151203.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\dir_backup_503994\dir_romeo_941465\dir_mike_372259\hardlink_quebec_108250.lnk testspecials/dir_config_384571/symlink_beta_466718.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\dir_november_945195\symlink_trace_139235.lnk testspecials/dir_config_384571/symlink_hotel_347915.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\symlink_draft_666602.lnk testspecials/dir_config_384571/symlink_output_551469.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_sync_268804\lima_november_338830.xml testspecials/dir_config_384571/symlink_sierra_203526.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\alpha_gamma_177832.tmp testspecials/dir_config_384571/symlink_zulu_759409.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_report_894501\hardlink_tango_828621.tmp testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834/symlink_alpha_713448.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_sync_268804\cache_backup_754384.lnk testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834/symlink_alpha_949818.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\dir_beta_128424\hotel_temp_100802.log testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834/symlink_beta_783219.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\index_lima_844934.lnk testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834/symlink_temp_313390.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_backup_538498\audit_zulu_568637.md testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834/symlink_whiskey_280801.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\dir_beta_128424\dir_report_364731\backup_kilo_519837.cfg testspecials/dir_gamma_666805/dir_data_621988/hardlink_backup_555327.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\hardlink_draft_325423.lnk testspecials/dir_gamma_666805/dir_data_621988/symlink_trace_656721.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\november_november_530709.bin testspecials/dir_gamma_666805/dir_data_621988/symlink_victor_833020.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\symlink_data_727776.lnk testspecials/dir_gamma_666805/dir_data_621988/symlink_zulu_264848.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\november_audit_378684.lnk testspecials/dir_gamma_666805/dir_temp_510750/cache_backup_754384.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\temp_draft_653529.tmp    testspecials/dir_gamma_666805/dir_temp_510750/hardlink_delta_844614.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\november_audit_378684.lnk testspecials/dir_gamma_666805/dir_temp_510750/hardlink_hotel_876101.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\symlink_archive_289420.lnk testspecials/dir_gamma_666805/dir_temp_510750/symlink_cache_302620.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\symlink_temp_137701.lnk  testspecials/dir_gamma_666805/dir_temp_510750/symlink_echo_496870.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_index_393008\config_whiskey_967266.cfg testspecials/dir_gamma_666805/dir_temp_510750/symlink_oscar_611575.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\dir_backup_538498\uniform_india_385054.ini testspecials/dir_gamma_666805/dir_temp_510750/symlink_record_924074.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\symlink_temp_793867.lnk testspecials/dir_gamma_666805/dir_temp_510750/symlink_temp_242035.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_yankee_495461\hardlink_uniform_761853.lnk testspecials/dir_gamma_666805/dir_temp_510750/symlink_victor_651544.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\dir_beta_128424\dir_report_364731\backup_kilo_519837.cfg testspecials/dir_gamma_666805/hardlink_archive_624481.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\symlink_yankee_949117.lnk testspecials/dir_gamma_666805/hardlink_index_134025.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_audit_623569\delta_log_547935.cfg testspecials/dir_gamma_666805/symlink_draft_338836.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\symlink_output_551469.lnk testspecials/dir_gamma_666805/symlink_gamma_590021.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_mike_657912\symlink_audit_403269.lnk testspecials/dir_gamma_666805/symlink_november_517898.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_audit_623569\symlink_sync_479651.lnk testspecials/dir_gamma_666805/symlink_sync_472549.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_audit_623569\cache_sync_474079.txt testspecials/dir_gamma_666805/symlink_whiskey_552838.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\log_temp_429277.csv testspecials/dir_oscar_288048/dir_beta_718060/hardlink_beta_446289.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\symlink_log_796650.lnk testspecials/dir_oscar_288048/dir_beta_718060/hardlink_sierra_875739.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\temp_record_466333.cfg   testspecials/dir_oscar_288048/dir_beta_718060/hardlink_sync_955354.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_index_888328\hardlink_mike_353671.lnk testspecials/dir_oscar_288048/dir_beta_718060/sierra_delta_359275.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_record_396651\uniform_india_385054.ini testspecials/dir_oscar_288048/dir_beta_718060/symlink_sierra_305311.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\symlink_data_283615.lnk testspecials/dir_oscar_288048/dir_beta_718060/symlink_victor_320333.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\whiskey_audit_532580.log testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_alpha_750125/symlink_oscar_142882.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_gamma_666805\dir_data_621988\symlink_zulu_264848.lnk testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/symlink_whiskey_639470.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_echo_444997.lnk testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/hardlink_backup_555925.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\temp_record_466333.cfg   testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/hardlink_beta_174063.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\symlink_output_551469.lnk testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/hardlink_delta_892713.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\symlink_data_283615.lnk testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/hardlink_india_676405.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\whiskey_india_888307.xml testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/hardlink_record_772993.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_tango_857057\symlink_archive_289420.lnk testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/hardlink_sierra_627083.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_yankee_495461\hardlink_papa_455223.lnk testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/symlink_backup_421155.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_report_894501\dir_sync_665841\symlink_gamma_320457.lnk testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344/symlink_zulu_965034.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\uniform_whiskey_678922.bin testspecials/dir_oscar_288048/dir_sync_959703/dir_kilo_430451/gamma_echo_119162.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_record_396651\oscar_yankee_135318.bin testspecials/dir_oscar_288048/dir_sync_959703/dir_kilo_430451/symlink_yankee_330941.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\dir_beta_149849\hardlink_alpha_702517.lnk testspecials/dir_oscar_288048/dir_sync_959703/hardlink_mike_931474.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\november_november_530709.bin testspecials/dir_oscar_288048/dir_sync_959703/hardlink_report_451080.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_index_393008\symlink_tango_274123.lnk testspecials/dir_oscar_288048/dir_sync_959703/symlink_audit_821583.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\dir_november_945195\backup_beta_319495.log testspecials/dir_oscar_288048/dir_sync_959703/symlink_hotel_961446.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\output_output_354931.bin testspecials/dir_oscar_288048/dir_temp_750209/dir_trace_609096/hardlink_papa_898616.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\symlink_cache_806350.lnk testspecials/dir_oscar_288048/dir_temp_750209/symlink_quebec_684050.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\symlink_temp_137701.lnk  testspecials/dir_oscar_288048/hardlink_draft_225271.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_yankee_495461\dir_oscar_362101\hardlink_draft_225271.lnk testspecials/dir_oscar_288048/hardlink_india_627645.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_romeo_974824\data_yankee_445185.bak testspecials/dir_oscar_288048/symlink_foxtrot_127700.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_backup_780325\hardlink_sierra_627083.lnk testspecials/dir_oscar_288048/symlink_hotel_869229.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\dir_backup_538498\delta_trace_378613.dat testspecials/dir_oscar_288048/symlink_india_820108.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_echo_444997.lnk testspecials/dir_oscar_288048/symlink_papa_163906.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_foxtrot_682105\dir_audit_623569\draft_yankee_800732.md testspecials/dir_oscar_288048/symlink_quebec_109597.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\index_romeo_217098.cfg testspecials/dir_oscar_288048/symlink_victor_507560.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\hardlink_trace_466793.bak testspecials/dir_oscar_288048/symlink_victor_643160.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_record_396651\hardlink_log_183973.dat testspecials/dir_oscar_738992/dir_november_183978/dir_alpha_144281/symlink_gamma_990664.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\dir_trace_361770\hardlink_log_896819.lnk testspecials/dir_oscar_738992/dir_november_183978/symlink_foxtrot_182293.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_gamma_666805\symlink_sync_472549.lnk testspecials/dir_oscar_738992/dir_november_183978/symlink_lima_649785.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\dir_mike_752990\dir_echo_270344\tango_hotel_724623.csv testspecials/dir_oscar_738992/dir_november_183978/symlink_report_682518.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\dir_record_422737\draft_hotel_668322.bak testspecials/dir_oscar_738992/dir_november_183978/symlink_tango_551004.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\hardlink_foxtrot_594825.dat testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/hardlink_output_649561.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\alpha_gamma_177832.tmp testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/kilo_sync_760385.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_audit_623569\november_whiskey_816548.bin testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_beta_784456.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\dir_backup_538498\symlink_temp_633497.lnk testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_foxtrot_924549.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_audit_623569\dir_november_945195\symlink_sync_972861.lnk testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_lima_134080.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\symlink_india_820108.lnk testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_oscar_336637.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\delta_data_329427.lnk testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_sierra_137079.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\whiskey_india_888307.xml testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_tango_274123.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_index_393008\zulu_cache_218906.cfg testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_trace_604657.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\oscar_archive_754140.md  testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_trace_947482.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\symlink_index_699733.lnk testspecials/dir_record_119518/dir_delta_826049/dir_index_393008/symlink_zulu_500647.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\backup_hotel_570010.cfg  testspecials/dir_record_119518/dir_delta_826049/dir_index_888328/dir_november_601810/hardlink_beta_314382.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_record_790212\hardlink_papa_279019.txt testspecials/dir_record_119518/dir_delta_826049/dir_index_888328/dir_november_601810/symlink_lima_134000.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\symlink_data_611203.lnk testspecials/dir_record_119518/dir_delta_826049/dir_index_888328/dir_november_601810/symlink_papa_502518.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\dir_backup_538498\delta_trace_378613.dat testspecials/dir_record_119518/dir_delta_826049/dir_index_888328/hardlink_mike_353671.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_foxtrot_682105\dir_delta_826049\hardlink_gamma_400394.cfg testspecials/dir_record_119518/dir_delta_826049/dir_index_888328/symlink_index_214584.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_foxtrot_477973.json testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/hardlink_tango_826215.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_echo_444997.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/hardlink_uniform_866706.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\log_temp_429277.csv testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/symlink_backup_456553.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_foxtrot_477973.json testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/symlink_foxtrot_509053.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_oscar_288048\symlink_papa_163906.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/symlink_mike_848204.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\symlink_echo_809641.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/symlink_papa_876190.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_foxtrot_477973.json testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/symlink_report_828976.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\hardlink_index_487959.dat testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/symlink_temp_633497.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_tango_857057\symlink_archive_289420.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_396651/tango_output_919841.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_echo_444997.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360/hardlink_archive_584636.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_config_384571\dir_beta_128424\dir_report_364731\backup_kilo_519837.cfg testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360/symlink_november_481324.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\dir_tango_893400\dir_backup_465193\dir_november_945195\trace_delta_573239.txt testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360/symlink_whiskey_288934.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_foxtrot_477973.json testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_tango_307219/hardlink_audit_384401.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\temp_record_466333.cfg   testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_tango_307219/hardlink_index_778873.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_foxtrot_477973.json testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/hardlink_romeo_415316.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\hardlink_foxtrot_477973.json testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/hardlink_uniform_681026.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_yankee_902047\hardlink_archive_896442.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/symlink_backup_601503.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_delta_826049\dir_record_396651\november_delta_391792.ini testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/symlink_foxtrot_376349.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\hardlink_index_487959.dat testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/symlink_hotel_406164.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_gamma_666805\symlink_draft_338836.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/symlink_index_995562.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\mike_log_981969.md       testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/symlink_india_339183.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_record_119518\dir_report_894501\symlink_zulu_730907.lnk testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/symlink_oscar_179484.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\backup_hotel_570010.cfg  testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/symlink_temp_349339.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\temp_record_466333.cfg   testspecials/dir_record_119518/dir_delta_826049/hardlink_gamma_797570.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\dir_index_393008\temp_cache_133689.md testspecials/dir_record_119518/dir_delta_826049/symlink_backup_127636.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\temp_record_466333.cfg   testspecials/dir_record_119518/dir_delta_826049/symlink_cache_806350.lnk
    IO_REPARSE_TAG_SYMLINK (0xa000000c) r:\testspecials\dir_quebec_903671\dir_delta_826049\hardlink_gamma_797570.lnk testspecials/dir_record_119518/dir_delta_826049/symlink_config_465767.lnk
